Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database timezone,Type,Source,run_id,load_timestamp,source
Antwerp International Airport (Deurne),Antwerp,Belgium,ANR,EBAW,51.1893997192,4.46027994156,39,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Beauvechain Air Base,Beauvechain,Belgium,\N,EBBE,50.75859832763672,4.768330097198486,370,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kleine Brogel Air Base,Kleine Brogel,Belgium,\N,EBBL,51.168301,5.47,200,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Brussels Airport,Brussels,Belgium,BRU,EBBR,50.9014015198,4.48443984985,184,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Jehonville Air Base,Bertrix,Belgium,\N,EBBX,49.891700744628906,5.223889827728272,1514,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Brussels South Charleroi Airport,Charleroi,Belgium,CRL,EBCI,50.459202,4.45382,614,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Chièvres Air Base,Chievres,Belgium,\N,EBCV,50.575801849365234,3.8310000896453857,194,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Koksijde Air Base,Koksijde,Belgium,\N,EBFN,51.09030151367188,2.652780055999756,20,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Florennes Air Base,Florennes,Belgium,\N,EBFS,50.2433013916,4.64583015442,935,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Wevelgem Airport,Kortrijk-vevelgem,Belgium,KJK,EBKT,50.817199707,3.20472002029,64,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Liège Airport,Liege,Belgium,LGG,EBLG,50.63740158081055,5.443220138549805,659,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Ostend-Bruges International Airport,Ostend,Belgium,OST,EBOS,51.1988983154,2.8622200489,13,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Zutendaal Air Base,Zutendaal,Belgium,\N,EBSL,50.9474983215332,5.590559959411621,312,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Brustem Airfield Sint Truiden,Sint-truiden,Belgium,\N,EBST,50.791901,5.20167,246,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Saint Hubert Air Base,St.-hubert,Belgium,\N,EBSU,50.034400939941406,5.440810203552246,1930,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Ursel Air Base,Ursel,Belgium,\N,EBUL,51.14419937133789,3.475559949874878,95,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Weelde Air Base,Weelde,Belgium,\N,EBWE,51.394798278808594,4.9601898193359375,105,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Zoersel (Oostmalle) Airfield,Zoersel,Belgium,OBL,EBZR,51.264702,4.75333,53,1,E,Europe/Brussels,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Flugplatz Bautzen,Bautzen,Germany,\N,EDAB,51.193611,14.519722,568,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Altenburg-Nobitz Airport,Altenburg,Germany,AOC,EDAC,50.981945,12.506389,640,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Dessau Airfield,Dessau,Germany,\N,EDAD,51.831694,12.190962,187,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Eisenhüttenstadt Airfield,Eisenhuettenstadt,Germany,\N,EDAE,52.195856,14.58753,144,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Großenhain Airport,Suhl,Germany,\N,EDAK,51.30805587768555,13.555556297302246,417,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Merseburg Airport,Muehlhausen,Germany,\N,EDAM,51.3630556,11.9408333,341,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Halle-Oppin Airport,Halle,Germany,\N,EDAQ,51.552223,12.053889,348,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Riesa-Göhlis Airport,Riesa,Germany,IES,EDAU,51.2936096191,13.3561105728,322,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Rechlin-Lärz Airport,Rechlin-laerz,Germany,REB,EDAX,53.306388855,12.7522220612,220,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Strausberg Airport,Strausberg,Germany,\N,EDAY,52.5805549621582,13.916666984558104,262,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Schönhagen Airport,Schoenhagen,Germany,QXH,EDAZ,52.203609,13.156389,152,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Barth Airport,Barth,Germany,BBH,EDBH,54.338253,12.710515,23,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Jena-Schöngleina Airfield,Jena,Germany,\N,EDBJ,50.915279,11.714444,1247,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kyritz Airport,Kyritz,Germany,\N,EDBK,52.918888092041016,12.425277709960938,131,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
"Magdeburg ""City"" Airport",Magdeburg,Germany,ZMG,EDBM,52.073612,11.626389,259,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Rothenburg/Görlitz Airport,Rothenburg/ol,Germany,\N,EDBR,51.36333465576172,14.949999809265137,518,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Anklam Airfield,Anklam,Germany,\N,EDCA,53.832779,13.668611,16,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Cottbus-Drewitz Airport,Cottbus,Germany,CBU,EDCD,51.889442,14.531944,272,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kamenz Airport,Kamenz,Germany,\N,EDCM,51.29694366455078,14.1274995803833,495,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Berlin-Schönefeld Airport,Berlin,Germany,SXF,EDDB,52.380001,13.5225,157,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Dresden Airport,Dresden,Germany,DRS,EDDC,51.1328010559082,13.767200469970703,755,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Erfurt Airport,Erfurt,Germany,ERF,EDDE,50.97980117797852,10.958100318908691,1036,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Münster Osnabrück Airport,Munster,Germany,FMO,EDDG,52.134601593,7.68483018875,160,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Hamburg Airport,Hamburg,Germany,HAM,EDDH,53.630401611328,9.9882297515869,53,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Berlin-Tempelhof International Airport,Berlin,Germany,THF,EDDI,52.47299957275391,13.403900146484377,167,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Cologne Bonn Airport,Cologne,Germany,CGN,EDDK,50.8658981323,7.1427397728,302,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Düsseldorf Airport,Duesseldorf,Germany,DUS,EDDL,51.289501,6.76678,147,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Nuremberg Airport,Nuernberg,Germany,NUE,EDDN,49.498699,11.078056,1046,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Leipzig/Halle Airport,Leipzig,Germany,LEJ,EDDP,51.423889,12.236389,465,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Saarbrücken Airport,Saarbruecken,Germany,SCN,EDDR,49.2145996094,7.10950994492,1058,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Stuttgart Airport,Stuttgart,Germany,STR,EDDS,48.6898994446,9.22196006775,1276,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Berlin-Tegel Airport,Berlin,Germany,TXL,EDDT,52.5597,13.2877,122,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Hannover Airport,Hannover,Germany,HAJ,EDDV,52.461101532,9.68507957458,183,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Bremen Airport,Bremen,Germany,BRE,EDDW,53.0475006104,8.78666973114,14,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Frankfurt-Egelsbach Airport,Egelsbach,Germany,QEF,EDFE,49.959999,8.645833,384,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Frankfurt-Hahn Airport,Hahn,Germany,HHN,EDFH,49.9487,7.26389,1649,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Mannheim-City Airport,Mannheim,Germany,MHG,EDFM,49.473057,8.514167,308,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Allendorf/Eder Airport,Allendorf,Germany,\N,EDFQ,51.03499984741211,8.680832862854004,1158,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Worms Airport,Worms,Germany,\N,EDFV,49.606945,8.368333,295,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Mainz-Finthen Airport,Mainz,Germany,\N,EDFZ,49.967499,8.147222,525,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Eisenach-Kindel Airport,Eisenach,Germany,EIB,EDGE,50.991604,10.47973,1112,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Siegerland Airport,Siegerland,Germany,SGE,EDGS,50.70769882202149,8.082969665527344,1966,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,EDHI,53.5352783203125,9.835556030273438,23,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kiel-Holtenau Airport,Kiel,Germany,KEL,EDHK,54.37944412231445,10.145277976989746,102,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Lübeck Blankensee Airport,Luebeck,Germany,LBC,EDHL,53.8054008484,10.7192001343,53,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,\N,EDKV,50.405555725,6.5288891792,1896,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Meinerzhagen Airport,Meinerzhagen,Germany,\N,EDKZ,51.09999847412109,7.599999904632568,1549,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Arnsberg-Menden Airport,Arnsberg,Germany,\N,EDLA,51.48389053344727,7.8983330726623535,794,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Essen Mulheim Airport,Essen,Germany,ESS,EDLE,51.40230178833008,6.9373297691345215,424,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Bielefeld Airport,Bielefeld,Germany,BFE,EDLI,51.964722,8.544444,454,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Mönchengladbach Airport,Moenchengladbach,Germany,MGL,EDLN,51.230278,6.504444,125,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Paderborn Lippstadt Airport,Paderborn,Germany,PAD,EDLP,51.6141014099,8.616319656369999,699,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Stadtlohn-Vreden Airport,Stadtlohn,Germany,\N,EDLS,51.99583435058594,6.840556144714356,157,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Dortmund Airport,Dortmund,Germany,DTM,EDLW,51.51829910279999,7.61223983765,425,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Augsburg Airport,Augsburg,Germany,AGB,EDMA,48.425278,10.931667,1516,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Biberach a.d. Riß Airfield,Biberach,Germany,\N,EDMB,48.111111,9.762778,1903,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Eggenfelden Airport,Eggenfelden,Germany,\N,EDME,48.39611053466797,12.723610877990724,1342,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Mindelheim-Mattsies Airfield,Mindelheim,Germany,\N,EDMN,48.106945,10.525,1857,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,OBF,EDMO,48.081402,11.2831,1947,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Straubing Airport,Straubing,Germany,RBM,EDMS,48.90083312988281,12.516667366027832,1047,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Vilshofen Airport,Vilshofen,Germany,\N,EDMV,48.6349983215332,13.195555686950684,991,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Leutkirch-Unterzeil Airport,Leutkirch,Germany,\N,EDNL,47.85889053344727,10.014166831970217,2100,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Friedrichshafen Airport,Friedrichshafen,Germany,FDH,EDNY,47.6712989807,9.51148986816,1367,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Schwerin Parchim Airport,Parchim,Germany,SZW,EDOP,53.426998,11.7834,166,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Stendal-Borstel Airport,Stendal,Germany,\N,EDOV,52.62888717651367,11.818611145019531,184,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Aalen-Heidenheim/Elchingen Airport,Aalen-heidenheim,Germany,\N,EDPA,48.77777862548828,10.264721870422363,1916,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Bayreuth Airport,Bayreuth,Germany,BYU,EDQD,49.985001,11.64,1601,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Burg Feuerstein Airport,Burg Feuerstein,Germany,URD,EDQE,49.794166564941,11.133610725403,1673,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Hof-Plauen Airport,Hof,Germany,HOQ,EDQM,50.288612365722656,11.856389045715332,1959,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Haßfurt-Schweinfurt Airport,Hassfurt,Germany,\N,EDQT,50.0180549621582,10.529443740844728,719,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Koblenz-Winningen Airfield,Koblenz,Germany,\N,EDRK,50.325558,7.528611,640,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Trier-Föhren Airport,Trier,Germany,\N,EDRT,49.863888,6.7875,666,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Speyer Airfield,Speyer,Germany,\N,EDRY,49.304722,8.451389,312,1,E,Europe/Berlin,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
